"jobTitle","company","location","link","jobDescription"
"Amway Data Scientist Internship","Amway Inc.","Ada, MI","https://www.indeed.com/rc/clk?jk=5ffcc73fdea479f2&fccid=5feeab62533788e8&vjs=3","Internship Job Title: Data Science InternWhat is special about this team: The Data Science team supports some of the top initiatives for Amway, primarily through predictive analytics and machine learning predictive models.How would an intern contribute to the team’s success: You will work on high profile projects add/or pilot programs that will drive key strategic decisions in an objective and agile manner. You will help the team continue to advance the work being done with machine learning predictive models and will be responsible for drawing insights from large, multi-sourced data sets.An example of a typical project is: Developing machine learning models to be deployed in digital properties, designing experiments and subsequently measuring the impact of the models.What skills and background will be important to be successful in this internship: Desired Skills: Critical Thinking, ability to work independently and in a team. Effective communication and presentations skills.Desired Degree: Analytics, Data Science, Computer ScienceLocation of Internship: Ada, Michigan"
"Data Scientist, Education","Chan Zuckerberg Initiative","Redwood City, CA","https://www.indeed.com/rc/clk?jk=a2c422643994d866&fccid=ad5cd49e0f99383f&vjs=3","Founded by Dr. Priscilla Chan and Mark Zuckerberg in 2015, the Chan Zuckerberg Initiative (CZI) is a new kind of philanthropy that's leveraging technology to help solve some of the world's toughest challenges – from eradicating disease, to improving education, to reforming the criminal justice system. Across three core Initiative focus areas of Science, Education and Justice and Opportunity, we're pairing engineering with grantmaking, impact investing, policy work, and movement building, to help build an inclusive, just and healthy future for everyone.Our Values----------We believe we can help build a future for everyone.We aim to be daring, but humble: We look for bold ideas — regardless of structure and stage — and help them scale by pairing engineers with subject matter experts to build tools that accelerate the pace of social progress.We want to learn fast, but build for the long-term: We want to iterate fast and help bring new solutions to the table, but we also realize that important breakthroughs often take decades, or even centuries.Stay close to the real problems: We engage directly in the communities we serve because no one understands our society's challenges like those who live them every day.Our success is dependent on building teams that include people from different backgrounds and experiences who can challenge each other's assumptions with fresh perspectives. To that end, we look for a diverse pool of applicants including those from historically marginalized groups — women, people with disabilities, people of color, formerly incarcerated people, people who are lesbian, gay, bisexual, transgender, and/or gender nonconforming, first and second generation immigrants, veterans, and people from different socioeconomic backgrounds.The Opportunity---------------The ideal candidate will have a background in a quantitative or technical field and experience working with product data sets and making data-driven decisions. You will collaborate with other data scientists, engineers, product managers, product designers, user researchers and education partners to build user-facing experiences.Our work in education is aimed at ensuring that every student — not just a lucky few — can get an education that's tailored to their individual needs and supports every aspect of their development. We're pairing engineering with grant-making, impact investing, policy, and advocacy work to help every young person enter adulthood with the skills and abilities they need to reach their full potential — and equip every teacher with the tools and research they need to help students get there. An example of our work is our partnership with Summit Learning -- a personalized approach to education developed by Summit Public Schools in partnership with learning scientists, researchers, and academics. With Summit Learning, students gain the skills, knowledge and habits to succeed in college and enter adulthood with a clear vision for achieving purpose and well-being in life.Our Education Data Science team is responsible for measuring & evaluating product & program changes. For example, how product impacts student performance on cognitive skills, how schools onboard onto the program or how professional development impacts on onboarding etc. The data science team defines measurements, product metrics, provides product insights through analysis, recommends what to improve and build next, as well as collaborates & communicates with the cross-functional & leadership teams.The position is full-time and based in Redwood City.You will--------Leverage data to understand product and execute projects to drive engagement of users on existing features & new pilots.Collaborate & communicate with product, engineering, data, research, user research and educators to execute and inform on projects.Design and develop product metrics, create insightful automated dashboards and data visualization to track them and extract actionable product insights.Develop exploratory & deep-dive analysis to evaluate hypothesis.Analyze both structured and unstructured data.Conduct written and verbal presentation to share insights and recommendations to audiences of varying levels of technical sophistication.You have--------1-2 years of product related work experience or equivalent within tech, finance, consulting or a related industry.Experience in quantitative or statistical analysis, for example, hypothesis testing, experimentation, statistical modeling, time series analysis, natural language processing and psychometrics.Experience in metrics development, data exploration, solving problems using data, building product intuition, data visualization, and providing practical business insight using data.Proficient in SQL and R or Python.Excellent communications skills, with the ability to synthesize, simplify and explain complex problems to different types of audience with varied technical skills.Experience in working with cross-functional teams of product managers, engineers, designers, researchers and other data scientists & analysts."
"DATA SCIENTIST","Under Armour","Austin, TX","https://www.indeed.com/rc/clk?jk=ab1d83ac0e49f296&fccid=f5d526c81b4033de&vjs=3","Under Armour is the chosen brand of this generation of athletes... and the athletes of tomorrow. We're about performance - in training and on game day, in blistering heat and bitter cold. Whatever the conditions, whatever the sport, Under Armour delivers the advantage athletes have come to demand.That demand has created an environment of growth. An environment where building a great team is vital. An environment where doing whatever it takes is the baseline and going above and beyond to protect the Brand is commonplace.The world's hungriest athletes live by a code, a pledge to themselves and everyone else: Protect This House... I Will. Our goal is to Build A Great Team!WILL YOU…PROTECT THIS HOUSE?!SUMMARY:Do you love the athletic mindset? Do you ‘get’ data and love cool algorithms? Are you ready to join the best brand on the planet? Under Armour is looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing 1st party and 3rd party data. The ideal candidate will be processing some of the largest data sets in the industry! She or he will subsequently build models to propose and test the effectiveness of different courses of action. You love nothing more than a rigorous and repeatable test design. We can offer you an exciting work environment, surrounded by teammates with a similar passion and excitement in a world-class company/brand. Rest assured that you will be working on the most important projects at Under Armour using the latest technology and leveraging the data, work and models from across the globe. Are you ready to make a difference?ESSENTIAL DUTIES AND RESPONSIBILITIES:Work with stakeholders throughout the organization to identify opportunities for leveraging company data to make better decisions and assure improved outcomesExplore and analyze data from to drive optimization and improvement of product development, marketing and business strategiesImprove the effectiveness of new data sources and data gathering techniquesBuild custom algorithms to measure and optimize customer experiences, revenue generation, ad targeting and other business outcomesDevelop processes and tools to analyze model performance and data accuracyQUALIFICATIONS:BS/MS/PhD in STEM; 2+years of experienceDemonstrated coding proficiency with Python (3x), R, SQLData ingestion and manipulation (Panda, dyplr etc)Familiar with coding/design patterns for analytics (MVT, BSTS etc)Experience with graphical libraries (Panel, Bokeh, D3)Experience working with data to cleanse and create featuresKnowledge of a variety of supervised/unsupervised learning techniquesSkilled at advanced statistical techniques and concepts or Bayesian application – feel free to convince us which is right!Excellent written and verbal communication skillsA passion for mastering the new technologies and techniquesIdeally, some experience using cloud /web services such as AWS, Adobe Target, SalesForce Einstein, Google/FB Paid media via Google Analytics, Adwords, Facebook Insights, etc.At Under Armour, we are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants and teammates without regard to race, color, religion, sex, pregnancy (including childbirth, lactation and related medical conditions), national origin, age, physical and mental disability, marital status, sexual orientation, gender identity, gender expression, genetic information (including characteristics and testing), military and veteran status, and any other characteristic protected by applicable law. Under Armour believes that diversity and inclusion among our teammates is critical to our success as a global company, and we seek to recruit, develop and retain the most talented people from a diverse candidate pool."
"Data Scientist","Primesys Technologies","South Plainfield, NJ","https://www.indeed.com/rc/clk?jk=55c10d1034fe0b5b&fccid=1e01277d9001512a&vjs=3","Experienced Big Data developer with strong analytical skillsQualificationsDesign and develop big data solutions using industry standard technologies.Develop web services that make big data available in real-time for in-product applications.Work with data architects to ensure that Big Data solutions are aligned with company-wide technology directions.Lead fast moving development teams using agile methodologies.Communicate progress across organizations and levels from individual contributor to senior executive. Identify and clarify the critical few issues that need action and drive appropriate decisions and actions. Communicate results clearly and in actionable form.Demonstrate strong implementation aptitude to translate objectives into a scalable solution to meet the needs of the end customer while meeting deadlines.Designing, integrating and documenting technical components for seamless data extraction and analysis on big data platformPassionate for continuous learning, experimenting, applying and contributing towards cutting edge open source technologies and software paradigms"
"Clinical Data Scientist","UTMB","Galveston, TX","https://www.indeed.com/rc/clk?jk=4a6147707ff974f3&fccid=a4937c50073cd1dd&vjs=3","Min QualificationsEDUCATION & EXPERIENCEMinimum Qualifications:Master's degree in a quantitative discipline (applied mathematics, statistics, computational biology, bioinformatics or related field)Five years of SQL experienceFive years of experience working with relational databasesFive years of clinical analytics experience in a healthcare or hospital environmentJOB DESCRIPTIONScope/Function: Responsible for providing meaning to the data in our system and developing methods to leverage that data in our applications. Responsibilities include standardizing and cleaning data (Curation), building prediction models (Analytics), modeling clinical outcomes (Clinical Analytics), and developing metrics to monitor patient treatment and outcomes (Quality Measurement). Member of a cross-functional, collaborative team that works closely with other UTMB Discover teams.Salary RangeThe salary range for this position is $101,231/yr - $161,969/yr commensurate with experienceThe pay band for this position is CS33Specific Job Related DutiesIdentify clinical, financial and operational data elements within different systems (EMRs, billing, etc.)Standardize clinical data to common ontologies (such as SNOMED-CT, RxNorm, and LOINC)Develop new ontologies to represent data elements in which no standard yet existsDevelop new methods of data extraction and data mining (such as utilizing NLP tools to obtain clinical information from unstructured text)Work on a day-to-day basis with UTMB Discover teams to ensure that our clinical, financial, and operational data are being accurately represented in our applicationsFormulate validation strategies and methods to ensure accurate and reliable dataSupport the rest of the Clinical Data and Analytics Team in understanding and processing the data in our systemExplore and analyze large medical databases: medical claims, hospital discharges and/or real-time EMR data feedsResearch and define variables for analysis and prediction of medical risksEvaluate patients’ current and future risk based on claims and non-claims dataSupport daily production tasks that require scientists involvementConduct QA of models’ outcomes and monitor model performance regularlyEnhance existing predictive models and analytics; and develop new onesDevelop, implement and validate new predictive modeling algorithms and applicationsBuild predictive models and complete various analytical projectsProvide consultation, training and analysis to clients, account management and sales; deliver sales presentations and product demonstrations as neededProvide critical guidance for the development and implementation of models and analytics productsSuggest/build software tools to streamline the building of models and other analyticsConduct exploratory data analysis from complex, disparate data sources to recognize patterns, and identify member performance improvement opportunitiesGenerate hypotheses and analyze data to test and interpret resultsServe as the resident data expert and share best practices/approaches for statistics, machine learning techniques, data modeling, simulation and advanced mathematicsPartner with Leadership Team to identify critical issues/questions around member performanceCollaborate with Director, Clinical Data and Analytics to build analytical acumen across all analytic roles in the organizationPreferred EducationPh.D. degree in a quantitative discipline (applied mathematics, statistics, computational biology, bioinformatics or related field)Req id: 67833"
"Graduate Studies Program - Data Scientist","Central Intelligence Agency","Washington, DC","https://www.indeed.com/rc/clk?jk=cdf4488bd98e6a46&fccid=e9870e3159e9c6ac&vjs=3","As a Data Scientist Graduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision makers, drive successful operations, and shape technology and resource investments. Through CIA's global mission, the Agency has access to unique and highly specialized data. You will work with advanced hardware, software, and techniques to develop computational algorithms and statistical methods to identify patterns and relationships in large volumes of data. Data Scientists clearly communicate their conclusions to a diverse audience and develop technical expertise via hands-on experience and continuous learning, including Agency-sponsored training, academic conferences, and other professional development activities.The Graduate Studies Program allows you and the Agency to assess opportunities for permanent employment following your completion of Graduate school.Offices of the CIA – Directorate of Digital InnovationThe Directorate of Digital Innovation (DDI) is at the forefront of defining the future of digital expertise within the CIA. DDI focuses on developing the workforce with cutting-edge skills, investing in IT infrastructure, and modernizing the way the Agency does business. DDI officers help accelerate the integration of innovative methods and tools to enhance the CIA's cyber and digital capabilities on a global scale and ultimately help safeguard our nation. Learn more about the Directorate of Digital Innovation.See our work in action:Life at CIAIn addition to a comprehensive benefits package, the CIA offers exciting career opportunities and a dynamic environment. We're on the forefront of world-altering events – as they happen. So working here isn't just a job, it's a mindset and a lifestyle.US citizenship required (dual-national US citizens eligible). All positions require relocation to the Washington, DC metro area.Minimum Qualifications:Bachelor's degreeEnrolled in a graduate program of study as a full-time studentGPA of at least 3.0 on a 4-point scaleExpertise in working with data using a combination of mathematics, computation, or visualization and interactionExperience through thesis research, internships, or work experience in a science, technology, engineering or mathematics (STEM) related field, such as:Computational social scienceComputer scienceData analyticsEconomicsEngineeringGeospatial analysisMathematicsOperations researchPhysicsQuantitative financeStatisticsAvailability to work at least one 90-day tour prior to graduationAttending school on a full-time basis before/following this internshipCreativityInitiativeIntegrityLeadership abilitiesProblem solving skillsAbility to work in a diverse team environmentAll applicants must successfully complete:A thorough medical and psychological examA polygraph interviewA comprehensive background investigationTo be considered suitable for Agency employment, applicants must generally not have used illegal drugs within the last 12 months. The issue of illegal drug use prior to 12 months ago is carefully evaluated during the medical and security processing."
"Data Scientist","Gap Inc.","San Francisco, CA","https://www.indeed.com/rc/clk?jk=eea204260f9651c0&fccid=76644a33987f2488&vjs=3","About Gap Inc.Our past is full of iconic moments — but our future is going to spark many more. Our brands — Gap, Banana Republic, Old Navy, Athleta, INTERMIX and Hill City — have dressed people from all walks of life and all kinds of families, all over the world, for every occasion for more than 50 years.But we’re more than the clothes that we make. We know that business can and should be a force for good, and it’s why we work hard to make product that makes people feel good, inside and out. It’s why we’re committed to giving back to the communities where we live and work. If you're one of the super-talented who thrive on change, aren't afraid to take risks and love to make a difference, come grow with us.About the roleThe Product Operations Advanced Analytics and Data Science Team at Gap Inc. is a research team that applies techniques from operations research and machine learning to drive business benefits for Gap Inc. and its brands.The team’s focus is creating analytical capabilities to support product operations at Gap Inc. Areas of expertise include: demand forecasting, inventory replenishment, inventory and supply chain optimization, pricing, product testing, product attributes, flexible inventory and supply chain initiatives.What you'll doBuild, validate, and maintain Operations Research (OR) and/or AI( Machine Learning (ML) /Deep learning) modelsProvide quantitative research and analysis for identifying new business opportunitiesProvide thought leadership in analytics and modelingSynthesize findings, prepare presentations and assist in presenting findings to all levels of managementProvide framework/methodology for measurement and feedback mechanism for modelsProvide thought leadership on methodologies and analytical roadmapsCollaborate within the team and outside the team to solve complex problemsWho you areProven experience in areas of optimization, statistics, machine learning, and big data technologiesProven ability to develop and apply analytic solutions to solve business problemsAbility to work both at a detail level as well as to summarize findings and extrapolate knowledge to make strong recommendations for changeExperience developing short and long term visions for solutions that have significant business impactAbility to collaborate with cross-functional teams and influence product and analytics roadmapBenefits at Gap Inc.Merchandise discount for our brands: 50% off regular-priced merchandise at Gap, Banana Republic and Old Navy, 30% off at Outlet and 25% off at Athleta for all employees.One of the most competitive Paid Time Off plans in the industry.*Employees can take up to five “on the clock” hours each month to volunteer at a charity of their choice.*Extensive 401(k) plan with company matching for contributions up to four percent of an employee’s base pay.*Employee stock purchase plan.*Medical, dental, vision and life insurance.*See more of the benefits we offer.For eligible employees"
"Data Scientist (Database Administrator)","Orange County Government","Orlando, FL","https://www.indeed.com/rc/clk?jk=ff55d7dc728d6f16&fccid=d8850f8e3cdc3cb3&vjs=3","OverviewAt Orange County Government, we are proud to serve the public with integrity, honesty, fairness and professionalism. We develop innovative policies and services that impact Central Florida and shape the future of our community. We have been consistently recognized as a “Top 100 Family Friendly Company,” facilitating a healthy work-life balance.Information Systems and Services division is currently seeking a well-qualified individual to fill the role of Data Scientist (Database Administrator). This position Designs, creates and maintains computerized databases. Responsible for quality control and auditing of databases to ensure accurate and appropriate use of data. Works with management to develop database structures to meet needs. Undertakes maintenance, monitoring and tuning efforts of databases. Resolves data conflicts and errors in databases.Work is performed with independence and initiative under the general supervision of the IT Project Leader. Performance is reviewed through observations, conferences, reports and achievement of desired results.Representative DutiesResponsible for the installation and upgrades for database systems. Monitors and tunes relational databases. Designs and develops complex databases with technical teams. Helps technical staff resolve relational database issues and problems. Assists new project development utilizing relational databases. Assists Operations staff with database backups and restores as needed. Provides on call support as needed 24 hours a day, 7 days a week. Maintains current technology expertise. Performs other related duties as assigned.Minimum QualificationsBachelor’s Degree from an accredited institution in Computer Science or closely related field and five years experience with recent database administration, monitoring, tuning and problem resolution.Recent experience in desktop access methods for report tool utilization.PreferencesPrefer candidates with hands on experience with data analytics and business intelligence.Other desirable skills include SQL programming and reporting, data modeling/tuning, data warehousing/ETL, statistical analysis, what if analysis, trend analysis/insights, and data quality.NotesAll candidates selected for hire must successfully complete a drug screen, physical, and level 2 background check including polygraph and fingerprint.Applications with ""incomplete duties section"" or applications with a note ""see resume attached"" will NOT be considered.Application DeadlinePosting Date : October 08, 2019Closing Date : October 30, 2019(This posting is subject to close without prior notice)This is a re-post. Previous candidates are still being considered, hence not required to re-apply.Salary$85,654- $104,666 annually (Based on Qualifications)Benefits Overview10 holidays including 1 floating holiday annually18 days paid time off per year, from year 1 through year 5 of employment. After year 5 of employment the accrual rate will increase.6 days of TERM (sick) time annuallyLow cost medical, dental, vision, additional life insurance, disabilityFree basic life, long term disability, and employee assistance for the all family members effective on day oneEmployee assistance program includes one on one sessions and online tools for legal advice, financial planning, personal life balance, etc.Free access to Orlando Magic gyms for the whole family, free access to County Wellworks gymsFree onsite coaching, including dietician and nurseEarn service time to forgive your student loansTuition reimbursementParticipation with Florida Retirement System (www.myFRS.com) for either Pension or Investment Plan.Address400 E South Street, Orlando FL-32801Veterans PreferenceIf you are claiming Veterans' Preference, you are responsible for providing the required eligibility documentation by the close date of the posting. Please submit a cover letter and copies of documents, not originals, to Orange County Human Resources Division, PO Box 1393, Orlando, FL 32801-1393 or fax to (407) 836-0098 (only Veterans' Preference documentation will be accepted by fax). Your cover letter should include the position posting number you are applying for, the title of the position and the last 4 digits of your social security number.Educational RequirementsIf your education was obtained in the United States, the County recognizes degrees or diplomas which are accredited by an agency recognized by the United States Department of Education (USDE) or the Council for Higher Education Accreditation (CHEA). If you have obtained education from a country other than the United States, your degree or diploma must be evaluated to determine the United States equivalency by a member of the National Association of Credential Evaluation Service (NACES) or the Association of International Credentials Evaluations (AICE) at your expense."
"Data Scientist","University of California - Irvine","Irvine, CA","https://www.indeed.com/rc/clk?jk=6a4426d72ff5f72c&fccid=eacce60f6c6b75f5&vjs=3","Under the direction of the Director of Enrollment Management Analytics, the incumbent assists the director of analytics with the development and oversight of system(s) utilized by the Office of Enrollment Management, and is responsible for the integration of the various data systems used in cross functional areas to enhance process flow and decision support. As an integral member of the enrollment management team, the incumbent also facilitates the optimal use of technology on an ongoing and sustained basis.The University of California, Irvine is an Equal Opportunity/Affirmative Action Employer advancing inclusive excellence. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, protected veteran status, or other protected categories covered by the UC nondiscrimination policy.Salary: Commensurate with experienceTotal Hours: 8-5, M-FCareer Position.Final candidate subject to background check.As a federal contractor, UC Irvine is required to use E-Verify to confirm the work status of individuals assigned to perform substantial work under certain federal contracts/subcontracts."
"Data Scientist- Analytics","Devoted Health",NA,"https://www.indeed.com/rc/clk?jk=7bc714e40a6c3421&fccid=e5719b46cb3432f4&vjs=3","A bit about us:We’re on a mission to change healthcare — how it’s paid for, delivered, experienced. We want to put people center stage, not process or profit. We are guided by a deep belief that every person on Medicare should be treated like we would treat a member of our own family: with loving care and a profound commitment to their health and well-being.That’s why we’re gathering a whole bunch of smart, big-hearted people to create a new kind of healthcare company — one that combines compassion, health insurance, clinical care, and technology seamlessly.We want to throw the long ball with people we love for a cause we believe in. Life is short. Join us.The PositionDevoted Health is a data-centric company. The analytics created and maintained by the data science team inform and guide decision-making in all areas of the company, from our own team of healthcare providers and operators to the executive team.Do you currently work in health insurance but want to work for a company that will transform health care? We are looking for a data analyst with experience in both data and health insurance. We need you to help us analyze and improve both insurance processes and health outcomes. Do you enjoy defining goals, and figuring out how to best measure progress towards them? Are you comfortable working with internal customers to define analytics needs? We think that you can help us.This role is primarily about analysis, communication, visualization and metric definition. You will use causal analysis to understand the movement of key metrics and will be responsible for communicating the findings for those analyses to decision-makers.ResponsibilitiesAd-hoc analysisCommunication of analysisVisualization/dashboardingMetric definitionData pipeline creation and managementDesired CandidateProfessional experience (1+ years) in a quantitative roleExperience in SQLExperience in health care preferred, experience in analyzing Medicare is favoredStrong belief in data as a team sportWe are not able to provide work sponsorship at this timeThis role will be located either in Waltham MA or Bay area, CARemote candidates will be considered if they have five plus years of working experienceIf you love running towards complex challenges and transforming them into solutions, if you want to make a potentially huge impact on many lives, and if you are looking for a disruptive startup with an inspiring and talented team, Devoted Health may be the place for you!Devoted is an equal opportunity employer. We are committed to a safe and supportive work environment in which all employees have the opportunity to participate and contribute to the success of the business. We value diversity and collaboration. Individuals are respected for their skills, experience, and unique perspectives. This commitment is embodied in Devoted’s Code of Conduct, our company values and the way we do business.As an Equal Opportunity Employer, the Company does not discriminate on the basis of race, color, religion, sex, pregnancy status, marital status, national origin, disability, age, sexual orientation, veteran status, genetic information, gender identity, gender expression, or any other factor prohibited by law. Our management team is dedicated to this policy with respect to recruitment, hiring, placement, promotion, transfer, training, compensation, benefits, employee activities and general treatment during employment."
"Data Scientist","Gallup","New York, NY","https://www.indeed.com/rc/clk?jk=3d33b4ef1063650f&fccid=e198e2c44e180800&vjs=3","Who we want:Are you committed to using your research talents to provide global organizations with critical advice for their growing needs using advanced analytics?Are you a leader who applies your instinct and expertise to discover breakthroughs that are key to clients’ growth?Are you a driven professional who can manage multiple projects, set a standard of excellence and follow through on commitments for exceptional results?Do you instinctively connect with others, understand individuals’ needs and share your passion for analytics to contribute to shared goals?Do you excel at building predictive models using various data sources and techniques to inform practical business decisions?What you will do:Gallup data scientists help clients effectively use data to make better decisions. You will apply your knowledge of various statistical and machine-learning techniques to a wide variety of challenging projects — from custom builds for client needs to helping automate solutions to the challenging problems clients face every day. You will partner with client teams to increase Gallup’s impact on a large scale by helping explain and predict large-scale social behavior (e.g., consumer spending, lifestyle trends, political stability, election outcomes, and employee performance and retention) using data from Gallup, the web and third parties (e.g., governments, IGOs and NGOs). We have data that no one else has. This gives you an unparalleled opportunity to use your creativity to explore new avenues of social research as part of a legacy founded by George Gallup in 1936 that set the gold standard in survey research methodology.QualificationsWhat you need:A master’s degree or Ph.D. from a statistics, engineering, mathematics, computer science, computational social science, physics or operations research program is preferred.Minimum of eight years of work experience (advanced degrees count toward years of experience).Expert-level production coding in Python is required .Mastery in conducting analysis in Python and/or R is required; additional analytic software experience is a plus .Minimum of two years of experience building production-level machine learning and predictive analytics systems along with data pipelines.A deep understanding of the mathematical fundamentals of machine learning and statistics, with an emphasis on non-parametric, non-linear methods (e.g., random forests, support vector machines, neural networks) and natural language processing.Minimum of one year of experience working within distributed systems and managing workflows in a cloud infrastructure.Candidates must be authorized to work in the United States.Gallup is an equal opportunity/affirmative action employer that celebrates, supports and promotes diversity and inclusion. We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation or gender identity, or any other legally protected basis, in accordance with applicable law.Primary Location United States-New York City"
"Clinical Informatics Data Scientist","Valley Children's Healthcare","Madera, CA","https://www.indeed.com/rc/clk?jk=7edddbc4dee53f3b&fccid=bba0bf9c78c8d8c1&vjs=3","The Clinical Informatics Data Scientist is responsible for modeling complex clinical business problems, discovering operational insights and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques supporting the organization's strategic goals and deployment. As part of the Clinical Informatics team, works collaboratively with IT, the inter-professional team, and key stakeholders to help identify the relevant data from the Electronic medical record (EMR) and related information systems needed to produce the most useful insights to support and achieve cross-organizational initiatives and improvement efforts. Translates complex analytics-derived insights into meaningful, actionable information the organization can execute on.REQUIREMENTS: This position requires a Bachelor's degree in Science, Technology, Engineering or Math (STEM) with a Master's degree preferred. Project Management Professional (PMP) certification is preferred. Minimum three (3) years experience in the following:Working in teams and demonstrating ability to take initiative, train and coach others to utilize analytics principles as part of the workStrong acumen in quantitative analytics and structured problem solvingStrong project management skillsProficiency with a variety of information systems and computing tools/applicationsOther experience/skills required for success include:Experience working with senior management, physicians and all levels of staffStrong customer service orientation and excellent written and verbal communication skillsAble to immerse self into the operational business outside of skill set to support organizational prioritiesPOSITION DETAILS: Full time exempt level positionLOCATION: Madera, CA"
"Data Scientist","UST Global","Aliso Viejo, CA","https://www.indeed.com/rc/clk?jk=1d20219365eb80b5&fccid=8009d67e70703a78&vjs=3","Data Scientist - (SO00039222-1-1-1)DescriptionResponsibilitiesSelecting features, building and optimizing classifiers using machine learning techniquesData mining using state of the art methodsExtending business data with third party sources of information when neededEnhancing data collection procedures to include information that is relevant for building analytic systemsProcessing, cleansing, and verifying the integrity of data used for analysisDoing ad hoc analysis and presenting results in a clear mannerCreating automated anomaly detection systems and constant tracking of its performanceSkills and QualificationsMin 8 yrs of experienceHands on experience in PythonExcellent understanding of machine learning techniques and algorithms.Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc Excellence in at least one of these is highly desirableGreat communication skillsExperience with data visualization tools, such as GGplot, etc.Proficiency in using query languages such as SQL, Hive, PigExperience with NoSQL databases, such as MongoDBGood applied statistics skills, such as distributions, statistical testing, regression, etc.Good scripting and programming skillsData oriented personalityQualificationsANYPrimary Location: US-CA-Aliso ViejoEmployee Type: Regular EmployeeJob Type: Full-timeJob Posting: May 2, 2019, 10:16:51 AM"
"Data Scientist, Basketball Integrity","the NBA","New York, NY","https://www.indeed.com/rc/clk?jk=bd146cf10a9340da&fccid=ec00141efcac3522&vjs=3","At the NBA, we’re passionate about growing and celebrating the game of basketball. Through the intensity of the game and the amazing athletic skill of our players, we deliver excitement to hundreds of millions of fans around the world.As a global sports and media business, the NBA is so much more. While Basketball Operations runs the league’s on-court activities, other departments manage relationships with television and digital media partners, develop marketing partnerships with some of the world’s most recognizable companies, oversee the licensing of NBA merchandise, and handle a wide range of responsibilities that drive the NBA’s success.Position Summary: The Data Scientist will support the Basketball Integrity Analytics Lead in compiling and analyzing data relating to game play, team and referee trends in conjunction with sports betting data. The position will contribute to efforts to keep all Integrity stakeholders abreast of key analyses undertaken using a variety of reporting and visualization tools.Major Responsibility:Create and execute models for flagging anomalous performance, trends etc. that may be consistent with but not necessarily indicative of manipulationDesign and undertake secondary checks to understand if the flagged event/trend under investigation is of genuine concern.Prepare reports for senior leadership in Basketball Strategy and Analytics as well as related groups within the NBA such as Legal/Security and undertake follow-up analysis as directedConduct innovative and original analysis to better understand player and referee performance and incorporate player tracking data and other proprietary data in these modelsUse statistical techniques to better understand salient betting trends and market movements, especially on NBA games across different marketsWork with technical partners to automate data flows and reduce reliance on manual data developmentRequired Skills/Knowledge:3+ years of experience in data analytics, ideally related to the sports or gaming industriesSelf-starter with exceptional problem-solving skills and ability to communicate with a non-technical audience and deal effectively with senior managementExperience with a database management language (e.g. SQL), scripting languages (e.g. R or Python) and data visualization tool (e.g. Shiny or Tableau)Applied knowledge of statistical regression methods and other supervised learning techniques and unsupervised learning techniques (e.g. dimensionality reduction and clustering)Confident individual, able to work in a fast-paced environment and manage short term deliverables along with long-term projects. Must exercise good judgement and be able to maintain confidentiality with sensitive projectsEducation: Bachelor's Degree Required; Major in Mathematics, Statistics, Computer Science or related discipline or Master's Degree are preferredWe Consider Applicants For All Positions On The Basis Of Merit, Qualifications And Business Needs, And Without Regard To Race, Color, National Origin, Religion, Sex, Gender Identity, Age, Disability, Alienage Or Citizenship Status, Ancestry, Marital Status, Creed, Genetic Predisposition Or Carrier Status, Sexual Orientation, Veteran Status, Familial Status, Status As A Victim Of Domestic Violence Or Any Other Status Or Characteristic Protected By Applicable Federal, State, Or Local Law."
"Data Scientist / Data Analyst","Arosys","Sunnyvale, CA","https://www.indeed.com/rc/clk?jk=bd93f3f05cd92625&fccid=dc179bf07c38b2bd&vjs=3","Are you a driven and inquisitive data scientist? Do you love finding insights in large, unique datasets? Want to play a crucial role at a dynamic company?Join Arosys as a Data Scientist! As part of this fast-growing team, you’ll develop deep insights for our business units to execute as we continue to grow, and have a tremendous impact on the success of a game-changing company.What you’ll do:Extract actionable insights from huge volumes of data using data mining, statistics, and database techniques.Work cross-functionally to identify problems in different areas where data mining/machine learning/statistics can help.Conduct studies, rapid pilots, and use advanced data mining and modelling techniques to build solutions that optimise the quality and performance of our data.Analyse data quality issues and identify root causes and remedies.Simplify and explain data science work examples to non-quant business users.What’s required:Fluency in modern advanced analytical tools and programming languages (e.g. Python, R, MATLAB etc.).A PhD in statistics, math, engineering, physical sciences, computer science or another quantitative discipline.Substantial experience with the use of relational (and un-relational) databases for data storage and analysis, including SQL fluency for data extraction and management.Curiosity and pragmatism! You should be excited to ask the right questions, find the right answers, and identify trends and factors important for the business.Experience with machine learning, conceptual modelling, hypothesis testing, NLP, etc. is a plus."
