"jobTitle","company","location","link","jobDescription"
"Marketing Data Analyst","Jump Trading","Chicago, IL","https://datajobs.com/Jump-Trading/Marketing-Data-Analyst-Job~3162","Jump Trading is a globally-positioned, proprietary trading firm that remains on the cutting edge of algorithmic trading. We are a privately funded company and do not rely on outside investors or private equity. With offices in Chicago, London, Singapore and most recently New York, we trade across all major asset classes in the Americas, Europe and Asia. Because of our ongoing commitment to technology and human capital we have become an industry leader, quietly setting the standard for sophisticated trading strategies. We enjoy a casual atmosphere and a flat organizational structure."
"Analyst","Nielsen","Chicago, IL","https://datajobs.com/Nielsen/Analyst-Job~3143","The Nielsen Company is a leading global information and measurement company that provides clients with a comprehensive understanding of consumers and consumer behavior. We deliver critical media and marketing information, analytics and industry expertise about what consumers watch (consumer interaction with television, online and mobile) and what consumers buy. Our information, insights and solutions help our clients maintain and strengthen their market positions and identify opportunities for profitable growth. We have a presence in approximately 100 countries."
"Statistician - Marketing ROI Analytics Development","Nielsen","Evanston, IL","https://datajobs.com/Nielsen/Statistician-Marketing-ROI-Analytics-Development-Job~3136","Nielsen is a recognized leader in market response modeling.  Our Marketing ROI analytics development organization in Evanston, Illinois has an open position for a Statistician.  The team focuses on research and development of innovative analytics used globally by Nielsen to build ROI for the world’s top companies. The ideal candidate must have work experience in the development of econometric and/or optimization models, expertise in modern analytics programming, and the capacity to work in an agile development environment alongside software engineers and analysts."
"Sr Software Engineer - Big Data Analytics Platform","Intuit","San Diego, CA","https://datajobs.com/Intuit/Sr-Software-Engineer-Big-Data-Analytics-Platform-Job~3107","Imagine a career where your creative inspiration can fuel BIG innovation.  Year-over-year, Intuit has been recognized on Fortune's “100 Best Companies To Work For” and at the top of Fortune World’s “Most Admired Software Companies.”  Immerse yourself in our award winning culture while creating breakthrough solutions that change the financial lives of more than 50 million personal users, seven million small businesses, and over 1,800 financial institutions and their millions of customers worldwide. "
"Sr Statistical Analyst","MD Anderson Cancer Center","Houston, TX","https://datajobs.com/MD-Anderson-Cancer-Center/Sr-Statistical-Analyst-Job~2840","The primary purpose of the Senior Statistical Analyst position is to carry out data preparation responsibilities related to cancer clinical trials and observational studies; develop skilled statistical programs; perform statistical analysis associated with clinical and observational data; and prepare written reports, manuscripts, and grant applications with investigators. This position prepares statistical considerations for clinical trial and observational study designs or grants and performs biostatistical reviews of protocols. In addition, this position makes original contributions to research projects and takes initiative in professional activities. This position also participates in training and supervision of junior statistical analysts."
"Business Intelligence Analyst","PECI","Portland, OR","https://datajobs.com/PECI/Business-Intelligence-Analyst-Job~2770","PECI is a leading national energy efficiency company focused on delivering innovative design and program services to the nation’s utility companies and homeowners. "
"Business Intelligence Analyst","Audigy","Vancouver, WA","https://datajobs.com/Audigy/Business-Intelligence-Analyst-Job~2748","Overview:"
"VP, Analytics","Moxie","Atlanta, GA","https://datajobs.com/Moxie/VP-Analytics-Job~2667","The VP, Analytics will lead a team of measurement professionals who provide communications and marketing clients with deep insight, actionable measurement and analysis. The VP, Analytics Director will be responsible for the design, development and implementation of reporting, analysis methodologies and the required tools to generate actionable insightful recommendations. The role will leverage customer information such as transactional and behavioral data, demographic and attitudinal overlays, and qualitative/quantitative research to make business decisions regarding client's marketing investments and competitive intelligence. The VP, Analytics will stay current in the latest developments, techniques, tools and processes in the fields of communications and marketing research, program monitoring, marketing measurement and analytics."
"Senior Digital Analyst","Moxie","Atlanta, GA","https://datajobs.com/Moxie/Senior-Digital-Analyst-Job~2654","The Senior Analyst will work with clients to provide recommendations and to drive successful outcomes and improve online marketing performance. This position requires consulting, marketing, and analytical skills. The Senior Analyst will apply knowledge of online marketing to solve our clients’ business problems. This position will work collaboratively with Analytics Leadership and relevant internal and external stakeholders to drive marketing excellence and efficiency for our clients."
"Senior Analyst","Moxie","New York, NY","https://datajobs.com/Moxie/Senior-Analyst-Job~2601","Position Purpose"
"Analytics Manager","AWeber","Chalfont, PA","https://datajobs.com/AWeber/Analytics-Manager-Job~2453","The Analytics Manager will own the development and evolution around the Marketing department's Reporting and Analytics needs. This role will work closely with leads of other departments (PR, Education, Sales, Marketing) to meet/exceed expectations around developing tracking protocols, dashboard reports and actionable insights. Success in this role will be measured by the impact gained by each department in the Marketing group around leveraging datasets to drive growth in respective areas."
"Sr Risk Analyst","Amazon","Seattle, WA","https://datajobs.com/Amazon/Sr-Risk-Analyst-Job~2359","Do you want to join a fast-paced innovative team who use cutting edge analytical tools and techniques to keep Amazon the safest and most trusted place to shop online? Are you passionate about building data-driven solutions to help ensure the trust and safety of millions of transactions every day? Are you excited by the prospect of analyzing and modeling terabytes of data and creating state of the art algorithms to solve real world problems? Do you like to own end-to-end business problems/metrics and directly impact the profitability of the company? Do you like to innovate and simplify? If yes, then you may be a great fit to join the Amazon Transaction Risk Management Systems group.Major responsibilities"
"Analytics and Measurement Manager","Amazon","Seattle, WA","https://datajobs.com/Amazon/Analytics-and-Measurement-Manager-Job~2343","The Amazon Kindle Segment Insights team is looking for an analytical and technically skilled leader to join our team. This position will be responsible for measuring the effectiveness of mass advertising spend – across all channels – through econometric analyses and experimentation; and to inform future spend decisions (both mix across channels and the total budget). The incumbent will initially be tasked with building up a team to deliver against these objectives. This US based team is tasked with managing this work and supporting Amazon affiliates globally."
"Lead Statistician","Amazon","Seattle, WA","https://datajobs.com/Amazon/Lead-Statistician-Job~2312","You will be working with the team that owns the A/B controlled experimentation platform at Amazon. Amazon offers analysts the opportunity to work with vast stores of exceptionally rich e-commerce data. The company implements business-impacting predictive models and policies very rapidly. You will interact with customers to gather requirements and build solutions from scratch. You will communicate analysis results and techniques, both verbally and in writing, clearly and confidently to business partners. Amazon is a fast paced environment where every day brings new challenges and new opportunities. As a Statistical Engineer working in the merchandizing platform, you will be developing and supporting the analytic technologies that give our internal customers timely, accurate and meaningful information extracted from the data. You need to create rigorous quantitative methods to automate decisions that help us accelerate the good and attenuate the bad, with great impact on the profitability of the company. You need to build highly scalable algorithms to drive growth and profitability through novel analytics. You will be responsible for building reports and dashboards, modeling data, and administering the platform software. "
"Business Analyst - Kindle Content","Amazon","Seattle, WA","https://datajobs.com/Amazon/Business-Analyst-Kindle-Content-Job~2276","“HAH!” you say, scoffing in the face of the huge challenges that await you when you become part of one of the the fastest growing and most innovative businesses at Amazon. The Kindle Content team is looking for a rare talent- an analytical and technically skilled business analyst who can join our team and help evolve the way we look at the Kindle business. You’ll analyze large amounts of data, discover and solve real world problems, build metrics and business cases around key Kindle projects and, most of all, be an integral part of creating a better customer experience. You have to a self-starter, comfortable with ambiguity, with strong attention to detail, and an ability to work in a fast-paced and ever-changing environment. It's a big ask, and we're excited to talk to those up to the challenge! Key Responsibilities:"
"Statistician","Amazon","Seattle, WA","https://datajobs.com/Amazon/Statistician-Job~2262","Amazon.com strives to be Earth's most customer-centric company where people can find and discover anything they want to buy online. We hire the world's brightest minds, offering them a fast paced, technologically sophisticated and friendly work environment."
"Senior Analytics Associate","Amazon","Seattle, WA","https://datajobs.com/Amazon/Senior-Analytics-Associate-Job~2248","Amazon.com is seeking an outstanding Senior Analytics Associate to uncover key insights on how consumers watch videos on Amazon. As consumers increasingly consume digital video, we need to make agile decisions based on what content appeals to our customers. As a Senior Analytics Associate at Amazon, you will have the opportunity to work on one of the world's largest consumer data sets, as well as influence the long term evolution of our analytics capability.You should have excellent business and communication skills to be able to work with content acquisition managers to develop and define key business questions, and to build data sets that answer those questions.Responsibilities:"
"Business Intelligence Analyst – Digital Music","Amazon","Seattle, WA","https://datajobs.com/Amazon/Business-Intelligence-Analyst-Digital-Music-Job~2230","At Amazon, we're working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright, and driven people. If you would like to help us build the place to find and buy anything online, this is your chance to make history.We are looking for a motivated individual with strong analytical skills and technology experience to join our business intelligence team in our growing Digital Music business. This individual enjoys diving deep into the data and creating insights that will help drive the business while maintaining a customer focus. The successful candidate will have demonstrated quantitative and qualitative experience with impact to a business, a track record of problem solving using software systems, and the desire to create and build new processes."
"Data Analyst, Asset Strategy & Optimization","Facebook","Menlo Park, CA","https://datajobs.com/Facebook/Data-Analyst-Asset-Strategy-Optimization-Job~2158","The ""Asset Strategy & Optimization"" team is chartered with optimizing the cost and utilization of all hardware for the Facebook.com website, one of the largest in the industry. We are looking for a strong team player who can lead automation efforts and provide metrics by implementing dashboards, scripting through SQL and/or PHP, learn to create user interfaces and tools to optimize and scale a program that reduces opex and capex costs. In this role you will work cross functionally with all Infrastructure and Finance teams understanding financial impacts, data quality, and disposal of gear that surrounds the management of hardware assets. Successful candidates for this team have a bias toward action, enjoy finding patterns amid chaos, making quick decisions, and are up for a challenge."
"Product Analyst","Facebook","Menlo Park, CA","https://datajobs.com/Facebook/Product-Analyst-Job~2055","We’re looking for product analysts to work on our core products (Photos, Location, Messaging, Identity, Growth & Engagement, Mobile, Search, Privacy) with a passion for social media to help drive informed business decisions for Facebook. You will enjoy working with one of the richest data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. The perfect candidate will have a background in analytics, will have experience working with large data stores, and will have some experience building software. You are scrappy, focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, progression, and user engagement of a product. This position is located in our Menlo Park office."
"Sales Operations Analyst","Facebook","New York, NY","https://datajobs.com/Facebook/Sales-Operations-Analyst-Job~2038","Facebook is seeking a highly quantitative, driven, process & detail oriented and creative Sales Operations Analyst who will serve as a member of Facebook’s core Sales Operations team through partnerships with key stakeholders in the organization. The role will be part of the Global Sales Operations group, with a day to day focus on Direct Sales Organization (DSO)."
"People and Recruiting Analytics Manager","Facebook","Menlo Park, CA","https://datajobs.com/Facebook/People-and-Recruiting-Analytics-Manager-Job~1991","The person in this role is responsible for leading the team that delivers insights to influence critical decisions on finding, recruiting, growing and retaining people. This person will lead a team of data analysts and work very closely with data engineers, software engineers and data scientists to provide deep and reliable insights on people to the leadership team and to Facebook employees."
"Predictive Modeler","Arbella Insurance Group","Quincy, MA","https://datajobs.com/Arbella-Insurance-Group/Predictive-Modeler-Job~1981","The Predictive Modeler will apply statistical techniques to develop and execute predictive models and advanced analytics.  This individual will have the opportunity to work with a team of predictive modelers and analysts to impact business initiatives and strategy development for all lines of business.  Level commensurate with experience and qualifications."
"Statistical Modeler","LexisNexis","Alpharetta, GA","https://datajobs.com/LexisNexis/Statistical-Modeler-Job~1976","Basic Job Function"
"Senior Predictive Modeler","Allstate","Menlo Park, CA","https://datajobs.com/Allstate/Senior-Predictive-Modeler-Job~1963","The Allstate Research and Planning Center (ARPC) in Menlo Park, CA is seeking an experienced predictive modeler to join its Analytics Group."
"Lead Analyst, Risk Modeling & Statistics","Western Union","Englewood, CO","https://datajobs.com/Western-Union/Lead-Analyst-Risk-Modeling-Statistics-Job~1955","We didn’t become the worldwide leader in money movement services overnight. The employees of Western Union have been the backbone of our innovative spirit—and continued success—since our beginnings in 1851. And it’s a proud tradition that continues today with the next dedicated, enterprising individual that joins our team—hopefully, you. Right now, we are seeking a Lead Analyst, Risk Modeling & Statistics."
"Business Intelligence Developer/Analyst","Victory Packaging","Houston, TX","https://datajobs.com/Victory-Packaging/Business-Intelligence-Developer-Analyst-Job~1874","Description"
"Business Analyst - Supply Chain","Illumina","San Diego, CA","https://datajobs.com/Illumina/Business-Analyst-Supply-Chain-Job~1716","The Supply Chain Business Analyst will provide analytical and reporting support to Illumina’s global procurement organization. This organization operates in a dynamic, fast paced environment and is pursuing significant process improvement initiatives. The ideal candidate is a self-starter with strong analytic and Excel capabilities. The candidate will collaborate across multiple functions and regions and will have the opportunity to make significant improvements to a range of processes. A strong understanding of fundamental supply chain principles is preferred. Job duties: "
"Senior Statistician / Data Mining Specialist","TrueCar","Santa Monica, CA","https://datajobs.com/TrueCar/Senior-Statistician-Data-Mining-Specialist-Job~1677","Looking to join a Rock-Star analytics team? Do you love finding hidden relationships in data? Are you the kind of person that prefers to think of solutions instead of problems? Do you see a dataset and feel the burning desire to build a statistical model or machine learning algorithm? Are you passionate about cutting-edge optimization or machine learning techniques? If you answered yes to all these questions then you are going to have fun working with us. "
"Statistician / SAS Modeler","Modern Analytics","San Diego, CA","https://datajobs.com/Modern-Analytics/Statistician-SAS-Modeler-Job~1668","Company Description"
"Statistician / Data Analyst","Luckie & Co","Lawrenceville, GA","https://datajobs.com/Luckie-Co/Statistician-Data-Analyst-Job~1667","The Statistician has responsible for conducting statistical analyses, presenting analysis and test results with recommendations to peers and senior management. Analyses include the design, development, and implementation of predictive, churn, behavior models, segmentation and data mining for a variety of large, multinational clients. Leverage data to assist in defining enhancement requirements and improved strategies. Up to 10% travel."
"Statistician II","GM Financial","Fort Worth, TX","https://datajobs.com/GM-Financial/Statistician-II-Job~1647","The Statistician II plays a key role in enhancing origination strategies and portfolio servicing strategies through the development of data driven business solutions. This position focuses on improving loan acquisition, credit risk and account management strategies through the collection, analysis, interpretation and presentation of origination and portfolio data. The Statistician II applies advanced quantitative and analytical skills to improve decisions and processes through data analysis, model development and strategy testing."
"Sr. Business Analyst","United Online","Downers Grove, IL","https://datajobs.com/United-Online/Sr-Business-Analyst-Job~1630","The Senior Business Analyst is primarily responsible for acting as a liaison between the business units and the technical team, translating business requirements into clear specification requirements for developers to use during development and for QA to use for test case writing.  Strong communication and analysis skills are required along with the ability to work well with people."
"Management Consulting Analytics Manager","PwC","New York, NY","https://datajobs.com/PwC/Management-Consulting-Analytics-Manager-Job~1583","Are you interested in the opportunity to work for an industry-leading firm that services clients that include the Fortune 500, and will give you the experience and exposure you need to build your career and personal brand? If you are, then PricewaterhouseCoopers LLP (www.pwc.com/us) is the firm for you. PricewaterhouseCoopers LLP (PwC US) helps clients meet the challenges and opportunities of the US marketplace in the areas of assurance, tax, and advisory. We offer the advantage of being part of a global network of firms combined with detailed knowledge of local, state and US national issues. More than 169,000 people in over 158 countries across the PwC network are committed to deliver quality in assurance, tax and advisory services. People across the PwC network share knowledge, experience and solutions to develop fresh perspectives and deliver practical advice."
"Manager, Viewership Analytics","DIRECTV","Los Angeles, CA","https://datajobs.com/DIRECTV/Manager-Viewership-Analytics-Job~1554","DIRECTV is at the forefront of technology, content and service. As we deliver the ultimate entertainment experience, we know that our employees are our biggest assets. A nationwide team numbering over 16,000, our employees use their unique diverse talents and life experiences to provide exceptional service to our customers."
"Manager, Web Analytics","Guitar Center","Westlake Village, CA","https://datajobs.com/Guitar-Center/Manager-Web-Analytics-Job~1515","Guitar Center is the world’s largest retailer of musical instruments with annual revenues exceeding $2 billion. We are an established organization with over 10,000 associates currently operating in 309 retail outlets spanning 43 states and the world’s largest volume web and catalog instrument fulfillment business. Our success is based on core values that embody a winning attitude and incorporate the highest standards of ethics and integrity. We’re proud to do whatever it takes to satisfy our customers. We seek leaders for our corporate office in Westlake Village, CA who want to be an integral part of our team."
"Manager, Marketing Analytics","Baxter","Deerfield, IL","https://datajobs.com/Baxter/Manager-Marketing-Analytics-Job~1504","Description: "
"Risk Analytics Manager","Fannie Mae","Washington DC","https://datajobs.com/Fannie-Mae/Risk-Analytics-Manager-Job~1501","The CompanyFannie Mae exists to expand affordable housing and bring global capital to local communities in order to serve the U.S. housing market. Today, our focus is on preventing foreclosures, making mortgages and rental housing as affordable as possible, and supporting the housing recovery. We are rapidly building and realigning our company to better serve the market as we support the Administration's Homeowner Affordability and Stability Plan.Join our dedicated, diverse, high-performing workforce and put your unique talents to good use as we work with our partners to advance our nation's housing recovery.For more information about Fannie Mae and our career opportunities, visit www.fanniemae.com.Job InformationManage work in a unit whose staff use variety of analytical tools to develop value-at-risk models for the classes of assets or financial instruments the company owns or underwrites. Use risk assessment models such as scenario models or sensitivity analyses to measure and quantify risk as it pertains to different classes of assets. May apply advanced mathematical, statistical, or other financial analytical tools to develop more precise analyses or projections of the financial performance of different assets classes in different economic environments. May use advanced programming skills to test or validate models or to price or evaluate various derivative products.Key Job Functions"
"Technical Manager, Customer Analytics","Sears Holdings","Hoffman Estates, IL","https://datajobs.com/Sears-Holdings/Technical-Manager-Customer-Analytics-Job~1498","This Technical Manager position is part of the Customer Analytics team working to support targeted Marketing. You will perform disciplined and detailed analysis/modeling/segmentation of Rewards customer data that enables Sears Holdings Corporation (SHC) to grow, engage, and retain its diverse customer base across all formats. You will act as a champion of fact based data driven insights on customer behavior and lifetime value that direct change in the business and drive incremental revenue. You will help with the test design, execution, and presentation of results to the business partners.As a senior analytical team member within the department, the Technical Manager will work closely with his/her manager and other team members to ensure statistically sound test and control practices are followed. He/she will mentor less experienced members of the team on statistical methods."
"Manager, Advanced Analytics, Marketing","Cox Communications","Atlanta, GA","https://datajobs.com/Cox-Communications/Manager-Advanced-Analytics-Marketing-Job~1450","SummaryAs the third-largest cable provider in the nation, Cox Communications Inc. is noted for its high-capacity, reliable broadband delivery network and superior customer care. For Cox, it's not about being the biggest; it's about being the best. With more than 6 million total residential and commercial customer relationships, over 22,000 employees and a firm commitment to education, the Cox team is widely regarded industry leaders, having earned multiple distinctions in customer satisfaction, diversity practices and company strategy. We are looking for talented people to join our team who are incredibly passionate about data, who have a proven track record of transforming raw data into analytic insight, and who desire to make a difference by leveraging the right techniques to arrive at the right answers. The Manager of Advanced Analytics will strongly influence the business and marketing decisions of Cox Communications by supporting and helping to institutionalize a data-driven analysis culture. Your primary role will be to identify and work on high-impact business and marketing problems and develop viable solutions through data analysis, predictive modeling, and advanced analytics techniques. The candidate should have a combination of excellent analytic skill, strong business acumen, and excellent interpersonal and communication skills. The Manager of Advanced Analytics will have a highly visible role with key leaders and will work closely with teams across the company including other Analytics team members, Marketing, Product, and Business Operations. This is a great opportunity to be part of an advanced analytics team that does leading-edge work as part of a great organization. Responsibilities"
"Data Analyst","Complete Genomics","Mountain View, CA","https://datajobs.com/Complete-Genomics/Data-Analyst-Job~1426","Responsibilities"
"Machine Learning Scientist","Amazon","Seattle, WA","https://datajobs.com/Amazon/Machine-Learning-Scientist-Job~1411","What would you do if you had access to the world’s largest product catalog with billons of products, offers, images, customer reviews, search behavior, and much more? Amazon’s Search & Discovery group is looking for a Machine Learning scientist to analyze huge datasets using cloud computing and design scalable machine learning algorithms to build the world’s most complete, accurate and authoritative product catalog.An information-rich and accurate product catalog is a critical strategic asset for Amazon. It powers unrivaled product discovery through search and recommendations, informs customers’ buying decisions, and positions Amazon as the first stop for our customers. An on-going research area is to understand how product data influences our customer’s shopping experience from discovery through checkout and post sales behavior. This is a challenging problem that requires creativity in both scalability and design of algorithms and experiments. In contrast to search relevance or ad placement we cannot directly measure the impact of changes with controlled experiments and need to estimate the latent variables from data signals. As a Research Scientist on this team you will be on the leading edge of understanding how information within Amazon’s catalog affects our customers and help devise short term and long term strategy for enhancing the catalog and customer experience. You will have the ability to influence how millions of customers discover and shop for products at Amazon within weeks of developing a new idea. You will have the opportunity to design new algorithmic solutions working at a scale rarely available elsewhere utilizing a vast array of Amazon’s cloud computingtechnologies such as EMR, SWF, Data Flow, RedShift and SQS, etc. Responsibilities: "
"SAS Data Modeler/Database Architect","Cherokee Information Services","Alexandria, VA","https://datajobs.com/Cherokee-Information-Services/SAS-Data-Modeler-Database-Architect-Job~1410","Data Analysis and Entity Resolution"
"Data Visualization Scientist","Attensity Media","Santa Monica, CA","https://datajobs.com/Attensity-Media/Data-Visualization-Scientist-Job~1357","We are looking for a creative, driven individual who enjoys creating data-driven animations.  We provide world-class analysis and monitoring of topics in social media for entertainment, sports, and news.  "
"Research Scientist/Statistician","AIR Worldwide","Boston, MA","https://datajobs.com/AIR-Worldwide/Research-Scientist-Statistician-Job~1348","AIR Worldwide (AIR), a member of the Verisk Insurance Solutions group at Verisk Analytics, is the scientific leader and most respected provider of risk modeling software and consulting services. AIR founded the catastrophe modeling industry in 1987 and today models the risk from natural catastrophes and terrorism in 90 countries. AIR offers the opportunity to work with advanced technologies, global clients, and hundreds of the most innovative, talented minds in the industry."
"Associate Predictive Modeler","Allstate","Northbrook, IL","https://datajobs.com/Allstate/Associate-Predictive-Modeler-Job~1322","This is an opportunity for a creative data scientist to use your machine learning, statistics, data mining, and analytic skills to influence the decision making of a Fortune 100 company.  The Rating Plan Development team (RPD) is responsible for identifying and developing pricing opportunities that will enable Allstate to generate profitable market-share growth. "
"Software Engineer - Analytics","Lithium","San Francisco, CA","https://datajobs.com/Lithium/Software-Engineer-Analytics-Job~1235","Do you want to be challenged, while being surrounded by passionate, vocally self-critical and disruptive thinkers?  If so, we want to invest in you!  Lithium Technologies makes software that powers the social customer experience.  We help companies unlock the passion of their customers, resulting in increased customer satisfaction, loyalty, cost savings, revenue and innovation.  As “social” moves away from “just another channel we have to manage” to a strategic business imperative, Lithium Technologies is well positioned and considered a named visionary by Forrester and Gartner to lead in social customer experience."
"Machine Learning Scientist","Data Mash","Los Angeles, CA","https://datajobs.com/Data-Mash/Machine-Learning-Scientist-Job~1144","If you like to own end-to-end business problems and metrics which would have a direct impact on the bottom line of our business while improving customer experience, if you see how data and technology can be used to improve customer experience, if you love to innovate, if you love to build and if you deliver results, then we want you to be in our team.Major Responsibilities"
"VP, Software Engineering (Consumer Analytics)","Altisource","Boston, MA","https://datajobs.com/Altisource/VP-Software-Engineering-Consumer-Analytics--Job~1076","Here at Altisource we are committed to driving disruptive change into the Financial Services industry and beyond. We are committed to hiring the best people to solve the toughest problems and – in that pursuit – we are committed to build something lasting and special for our customers, shareholders and employees."
"Marketing Analyst","Webs","Silver Spring, MD","https://datajobs.com/Webs/Marketing-Analyst-Job~1063","The Analytics Team at Webs is leveraged by various departments - Marketing, Product Management, and Finance - in order to provide best-in-class data, analysis, and recommendations for key business initiatives.  Looking to have an impact? Some of the major projects you’ll be involved in include ongoing randomized control testing, product impact measurement, and customer segmentation & behavioral analysis."
"Senior Analyst, Marketing","Vistaprint","Lexington, MA","https://datajobs.com/Vistaprint/Senior-Analyst-Marketing-Job~1037","As a member of Vistaprint's Analytics team, you will perform detailed analyses of our website and customers with a focus on Search Engine Optimization and Search Engine Marketing campaigns.  You will work closely with marketing managers to understand business needs, translate business needs into actionable analytics plans, and present associated findings and recommendations."
"Senior Analyst, Business Intelligence","Wayfair","Boston, MA","https://datajobs.com/Wayfair/Senior-Analyst-Business-Intelligence-Job~1018","Business Intelligence is an exciting blend of business, big data, and technology. At Wayfair, the Business Intelligence team empowers people in every part of the company to make better decisions with data."
"Business Analyst – Amazon Instant Video","Amazon","Seattle, WA","https://datajobs.com/Amazon/Business-Analyst-Amazon-Instant-Video-Job~2292","Headquartered in Seattle, WA Amazon has more than 65,600 employees worldwide, operating in 12 countries and traded publicly on NASDAQ under the ticker symbol AMZN. Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Consider becoming a part of the Amazon team and help to develop essential content and programs that are implemented throughout Amazon and our customers worldwide. Position Summary:Amazon Instant Video is changing the way people watch movies and TV shows, offering more than 150,000 new release movies, next-day television shows, and classic favorites available to rent or purchase on demand, and more than 38,000 titles available to customers with an Amazon Prime membership. We are seeking an exceptionally talented analyst to support business teams with insights and reporting in our growing Digital Video business. The successful candidate must be a strategic thinker with the ability to understand business strategy, provide consultative business analysis, and leverage technical aptitude to create insightful and effective reporting. The leader must have a passion to dive deep, a high level of customer focus and a track record in process improvement. The analyst must have proven technical skills, project management skills and the ability to multi-task and thrive in a fast-paced environment.Our Business Analyst Duties & Responsibilities will include:"
"Senior BI Analyst","The Walt Disney Company","Burbank, CA","https://datajobs.com/The-Walt-Disney-Company/Senior-BI-Analyst-Job~14943","Job Summary:"
"Sr. Data Quality Analyst","The Walt Disney Company","Seattle, WA","https://datajobs.com/The-Walt-Disney-Company/Sr-Data-Quality-Analyst-Job~14885","Job Summary:"
"Senior Data Analyst, People Insights","The Walt Disney Company","Burbank, CA","https://datajobs.com/The-Walt-Disney-Company/Senior-Data-Analyst-People-Insights-Job~14820","Job Summary:"
"Sr Manager of Customer Experience & Analytics","Moosejaw","Madison Heights, MI","https://datajobs.com/Moosejaw/Sr-Manager-of-Customer-Experience-Analytics-Job~14090","Moosejaw is the most fun outdoor retailer ever.  We sell the finest gear and outerwear through Moosejaw.com, our catalog, and our ten retail shops in Michigan, Illinois, Colorado and Missouri.  It’s a very exciting time for us as we are experiencing very rapid growth.  At Moosejaw, our goal is to make shopping as much fun as climbing in the Himalayas. Not that climbing in the freezing cold weather is fun but you know what we mean."
"Data Analytics Manager","Arthritis Foundation ","Atlanta, GA","https://datajobs.com/Arthritis-Foundation-/Data-Analytics-Manager-Job~13628","POSITION SUMMARY (Basic purpose or primary function of job)"
"Senior Data Analyst","Disney Streaming Services","New York, NY","https://datajobs.com/Disney-Streaming-Services/Senior-Data-Analyst-Job~13197","Job Summary:"
"Data Governance Analyst","The Walt Disney Company","Burbank, CA","https://datajobs.com/The-Walt-Disney-Company/Data-Governance-Analyst-Job~13168","Job Summary:"
"Business Intelligence Analyst (m/f)","HolidayPirates GmbH","Berlin","https://datajobs.com/HolidayPirates-GmbH/Business-Intelligence-Analyst-m-f--Job~12005","AHOY MATE!"
"eCommerce Business Analyst","CORT","Austin, TX","https://datajobs.com/CORT/eCommerce-Business-Analyst-Job~9831","CORT is a Berkshire Hathaway Company that has been in business since 1971. We are one of the country's leading service providers to businesses and individuals in transition. CORT is the world's leading provider of furniture rental, tradeshow and event furnishings, and relocation and transition services. We have locations throughout the U.S. and in the UK. As an organization, CORT's greatest assets are"
"Senior Web Analyst","SourceMedia","New York, NY","https://datajobs.com/SourceMedia/Senior-Web-Analyst-Job~8741","Overview:"
"Data Analytics for Business Course Mentor (Part-Time/Flexible/Remote)","Springboard","San Francisco, CA","https://datajobs.com/Springboard/Data-Analytics-for-Business-Course-Mentor-Part-Time-Flexible-Remote--Job~8693","We run an online Data Analytics for Business workshop where participants learn with the help of a case study based curriculum and 1-1 guidance from an expert mentor."
"Data Analyst NoSQL","mumms Software","New Orleans, LA","https://datajobs.com/mumms-Software/Data-Analyst-NoSQL-Job~8670","Are you an experienced data management professional, who has experience with relational and non-relational database analysis, design and development specifically with Document storage."
"Entry Level Cloud Analytics/Hadoop & Mapreduce","Xcellent Technology Solutions","Springfield, VA","https://datajobs.com/Xcellent-Technology-Solutions/Entry-Level-Cloud-Analytics-Hadoop-Mapreduce-Job~8015","Great Entry Level Cloud Analytics Position "
"Senior Manager Business Analytics","Billy Casper Golf","Reston, VA","https://datajobs.com/Billy-Casper-Golf/Senior-Manager-Business-Analytics-Job~7671","Billy Casper Golf is committed to advancing the marketing science of the golf industry. With exciting work being done in business analytics, we are attracting highly talented people to lead the industry in this effort. This position offers an outstanding opportunity to apply strong analytical ability in the industry of sports."
"Business Analyst","Dartmouth College","Hanover, NH","https://datajobs.com/Dartmouth-College/Business-Analyst-Job~6658",""
"Data Analyst","Restoration Media","Irvine , CA","https://datajobs.com/Restoration-Media/Data-Analyst-Job~6220","One of America's fastest-growing companies, Restoration Media is an Internet marketing and idea incubation firm located in Irvine, CA. Around here, ideas are a way of life. Our team has had more than a few good ideas since opening in 2001, and we are continuously inspired to innovate and build great brands for the web."
"Programmer/Analyst","Skechers","Manhattan Beach, CA","https://datajobs.com/Skechers/Programmer-Analyst-Job~5717","Company Description"
"Data Analyst and Project Manager","Association of American Veterinary Medical Colleges","Washington DC","https://datajobs.com/Association-of-American-Veterinary-Medical-Colleges/Data-Analyst-and-Project-Manager-Job~5713","The Association of American Veterinary Medical Colleges (AAVMC) has an opening for a Data Analyst and Project Manager.  The Data Analyst and Project Manager is responsible primarily for assisting the Associate Executive Director (AED) of Institutional Research and Diversity in the collection, entering, formatting and reporting of data for AAVMC’s institutional research and diversity portfolio.  The position will also provide project support to other program directors as needed."
